section,company,id,date,entry_no,item_code,item_name,material_type,qty,uom,party,metric,value,unit,status,source,verified,note
qc_inspection,JIVO_OIL,,2026-08-30,GE-2026-0483,RM0000066,PEANUT OIL,,29.650,MTS,DHANLAXMI EDIBLES PRIVATE LIMITED,hold_hours_slip_to_QA_manager,,hours,NOT_STARTED,factory.jivo.in /quality-control/inspections/,VERIFIED,group=RM_BULK_OIL; hold_to_chemist_h=; grpo_state=NOT_IN_GRPO_QUEUE
qc_spec_bulk_oil,JIVO_OIL,1494,,,RM0000003,Mustard Oil,Mustard Oil,,,,Presence_Of_Cotton_Seed_Oil,ABSENT,,mandatory,/quality-control/material-types/184/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1495,,,RM0000003,Mustard Oil,Mustard Oil,,,,Presence_Of_Tea_Seed_Oil,ABSENT,,mandatory,/quality-control/material-types/184/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1592,,,RM0000003,Mustard Oil,Mustard Oil,,,,Presence_Of_Mineral_Oil,ABSENT,,mandatory,/quality-control/material-types/184/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1593,,,RM0000003,Mustard Oil,Mustard Oil,,,,Presence_Of_Sesame_Oil,ABSENT,,mandatory,/quality-control/material-types/184/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1612,,,RM0000066,Peanut_oil,Peanut_oil,,,,B_R,54-57.1,@40,mandatory,/quality-control/material-types/203/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1613,,,RM0000066,Peanut_oil,Peanut_oil,,,,Ri,1.4620-1.4640,@ 40,mandatory,/quality-control/material-types/203/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1614,,,RM0000066,Peanut_oil,Peanut_oil,,,,Peroxide_Value,Less Than Or Equal To 15 Meq/kg,MEQ/KG,mandatory,/quality-control/material-types/203/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1615,,,RM0000066,Peanut_oil,Peanut_oil,,,,Free_Fatty_Acid_,Not More Than 0.3% By Weight,%,mandatory,/quality-control/material-types/203/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1616,,,RM0000066,Peanut_oil,Peanut_oil,,,,Acid_Value,---,%,mandatory,/quality-control/material-types/203/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1617,,,RM0000066,Peanut_oil,Peanut_oil,,,,Presence_Of_Tbhq_Oil,ABSENT/PRESENT,,mandatory,/quality-control/material-types/203/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1618,,,RM0000066,Peanut_oil,Peanut_oil,,,,Presence_Of_Argemone_Oil,ABSENT,,mandatory,/quality-control/material-types/203/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1619,,,RM0000066,Peanut_oil,Peanut_oil,,,,Presence_Of_Cotton_Seed_Oil,ABSENT,,mandatory,/quality-control/material-types/203/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1620,,,RM0000066,Peanut_oil,Peanut_oil,,,,Presence_Of_Tea_Seed_Oil,ABSENT,,mandatory,/quality-control/material-types/203/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1621,,,RM0000066,Peanut_oil,Peanut_oil,,,,Presence_Of_Mineral_Oil,ABSENT,,mandatory,/quality-control/material-types/203/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1622,,,RM0000066,Peanut_oil,Peanut_oil,,,,Presence_Of_Sesame_Oil,ABSENT,,mandatory,/quality-control/material-types/203/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2293,,,RM0000013,Pomace Olive Oil,Pomace Olive Oil,,,,B.r._,-,,mandatory,/quality-control/material-types/286/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2294,,,RM0000013,Pomace Olive Oil,Pomace Olive Oil,,,,R.i_@_20°_C,1.4680-1.4707 @20,,mandatory,/quality-control/material-types/286/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2295,,,RM0000013,Pomace Olive Oil,Pomace Olive Oil,,,,Pv,-,,mandatory,/quality-control/material-types/286/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2296,,,RM0000013,Pomace Olive Oil,Pomace Olive Oil,,,,Ffa,<1,,mandatory,/quality-control/material-types/286/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2297,,,RM0000013,Pomace Olive Oil,Pomace Olive Oil,,,,Acid_Value,-,,mandatory,/quality-control/material-types/286/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2298,,,RM0000013,Pomace Olive Oil,Pomace Olive Oil,,,,Presence_Of_Tbhq_Oil,ABSENT/PRESENT,,mandatory,/quality-control/material-types/286/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2299,,,RM0000013,Pomace Olive Oil,Pomace Olive Oil,,,,Presence_Of_Argemone_Oil,ABSENT,,mandatory,/quality-control/material-types/286/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2300,,,RM0000013,Pomace Olive Oil,Pomace Olive Oil,,,,Presence_Of_Cotton_Seed_Oil,ABSENT,,mandatory,/quality-control/material-types/286/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2301,,,RM0000013,Pomace Olive Oil,Pomace Olive Oil,,,,Presence_Of_Tea_Seed_Oil,ABSENT,,mandatory,/quality-control/material-types/286/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2302,,,RM0000013,Pomace Olive Oil,Pomace Olive Oil,,,,Presence_Of_Mineral_Oil,ABSENT,,mandatory,/quality-control/material-types/286/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2303,,,RM0000013,Pomace Olive Oil,Pomace Olive Oil,,,,Presence_Of_Sesame_Oil,ABSENT,,mandatory,/quality-control/material-types/286/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1545,,,RM0000025,Refined Soyben,Refined Soyben,,,,B.r._,58.5-68 @40,,mandatory,/quality-control/material-types/190/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1546,,,RM0000025,Refined Soyben,Refined Soyben,,,,R.i_@_20°_C,1.4649-1.4710 @40,,mandatory,/quality-control/material-types/190/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1547,,,RM0000025,Refined Soyben,Refined Soyben,,,,Pv,-,,mandatory,/quality-control/material-types/190/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1548,,,RM0000025,Refined Soyben,Refined Soyben,,,,Ffa,-,,mandatory,/quality-control/material-types/190/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1549,,,RM0000025,Refined Soyben,Refined Soyben,,,,Acid_Value,-,,mandatory,/quality-control/material-types/190/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1550,,,RM0000025,Refined Soyben,Refined Soyben,,,,Presence_Of_Tbhq_Oil,ABSENT/PRESENT,,mandatory,/quality-control/material-types/190/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1551,,,RM0000025,Refined Soyben,Refined Soyben,,,,Presence_Of_Argemone_Oil,ABSENT,,mandatory,/quality-control/material-types/190/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1552,,,RM0000025,Refined Soyben,Refined Soyben,,,,Presence_Of_Cotton_Seed_Oil,ABSENT,,mandatory,/quality-control/material-types/190/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1553,,,RM0000025,Refined Soyben,Refined Soyben,,,,Presence_Of_Tea_Seed_Oil,ABSENT,,mandatory,/quality-control/material-types/190/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1554,,,RM0000025,Refined Soyben,Refined Soyben,,,,Presence_Of_Mineral_Oil,ABSENT,,mandatory,/quality-control/material-types/190/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1555,,,RM0000025,Refined Soyben,Refined Soyben,,,,Presence_Of_Sesame_Oil,ABSENT,,mandatory,/quality-control/material-types/190/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1704,,,RM0000007,Rice Bran,Rice Bran,,,,B_R,51-66.4,,mandatory,/quality-control/material-types/210/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1705,,,RM0000007,Rice Bran,Rice Bran,,,,Ri,1.4600-1.4700,@40,mandatory,/quality-control/material-types/210/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1706,,,RM0000007,Rice Bran,Rice Bran,,,,Peroxide_Value,----,,mandatory,/quality-control/material-types/210/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1707,,,RM0000007,Rice Bran,Rice Bran,,,,Free_Fatty_Acid,----,,mandatory,/quality-control/material-types/210/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1708,,,RM0000007,Rice Bran,Rice Bran,,,,Acid_Value,Nmt 0.5,,mandatory,/quality-control/material-types/210/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1709,,,RM0000007,Rice Bran,Rice Bran,,,,Presence_Of_Tbhq_Oil,ABSENT/PRESENT,,mandatory,/quality-control/material-types/210/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1710,,,RM0000007,Rice Bran,Rice Bran,,,,Presence_Of_Argemone_Oil,ABSENT,,mandatory,/quality-control/material-types/210/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1711,,,RM0000007,Rice Bran,Rice Bran,,,,Presence_Of_Cotton_Seed_Oil,ABSENT,,mandatory,/quality-control/material-types/210/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1712,,,RM0000007,Rice Bran,Rice Bran,,,,Presence_Of_Tea_Seed_Oil,ABSENT,,mandatory,/quality-control/material-types/210/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1713,,,RM0000007,Rice Bran,Rice Bran,,,,Presence_Of_Mineral_Oil,ABSENT,,mandatory,/quality-control/material-types/210/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1714,,,RM0000007,Rice Bran,Rice Bran,,,,Presence_Of_Sesame_Oil,ABSENT,,mandatory,/quality-control/material-types/210/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2271,,,RM0000054,Sesame Oil,Sesame Oil,,,,Butyro_,58.0-61.0,@ 40,mandatory,/quality-control/material-types/285/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2272,,,RM0000054,Sesame Oil,Sesame Oil,,,,Refractive_Index,1.4646-1.4665,@ 40,mandatory,/quality-control/material-types/285/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2262,,,RM0000054,Sesame Oil,Sesame Oil,,,,Peroxide_Value,Less Than Or Equal To 15 Meq/kg,MEQ/KG,mandatory,/quality-control/material-types/285/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2263,,,RM0000054,Sesame Oil,Sesame Oil,,,,Free_Fatty_Acid_,%,%,mandatory,/quality-control/material-types/285/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2264,,,RM0000054,Sesame Oil,Sesame Oil,,,,Acid_Value,Not More Than 6.0,%,mandatory,/quality-control/material-types/285/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2265,,,RM0000054,Sesame Oil,Sesame Oil,,,,Presence_Of_Tbhq_Oil,ABSENT/PRESENT,,mandatory,/quality-control/material-types/285/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2266,,,RM0000054,Sesame Oil,Sesame Oil,,,,Presence_Of_Argemone_Oil,ABSENT,,mandatory,/quality-control/material-types/285/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2267,,,RM0000054,Sesame Oil,Sesame Oil,,,,Presence_Of_Cotton_Seed_Oil,ABSENT,,mandatory,/quality-control/material-types/285/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2268,,,RM0000054,Sesame Oil,Sesame Oil,,,,Presence_Of_Tea_Seed_Oil,ABSENT,,mandatory,/quality-control/material-types/285/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2269,,,RM0000054,Sesame Oil,Sesame Oil,,,,Presence_Of_Mineral_Oil,ABSENT,,mandatory,/quality-control/material-types/285/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,2270,,,RM0000054,Sesame Oil,Sesame Oil,,,,Presence_Of_Sesame_Oil,ABSENT,,mandatory,/quality-control/material-types/285/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1601,,,SF0000001,Soyabean Oil,Soyabean Oil,,,,B.r._,58.5-68,,mandatory,/quality-control/material-types/201/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1602,,,SF0000001,Soyabean Oil,Soyabean Oil,,,,R.i_@_20°_C,1.4649-1.4710 @40,,mandatory,/quality-control/material-types/201/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1603,,,SF0000001,Soyabean Oil,Soyabean Oil,,,,Pv,Meq/kg,,mandatory,/quality-control/material-types/201/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1604,,,SF0000001,Soyabean Oil,Soyabean Oil,,,,Ffa,%,,mandatory,/quality-control/material-types/201/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1605,,,SF0000001,Soyabean Oil,Soyabean Oil,,,,Acid_Value,%,,mandatory,/quality-control/material-types/201/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1606,,,SF0000001,Soyabean Oil,Soyabean Oil,,,,Presence_Of_Tbhq_Oil,ABSENT/PRESENT,,mandatory,/quality-control/material-types/201/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1607,,,SF0000001,Soyabean Oil,Soyabean Oil,,,,Presence_Of_Argemone_Oil,ABSENT,,mandatory,/quality-control/material-types/201/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1608,,,SF0000001,Soyabean Oil,Soyabean Oil,,,,Presence_Of_Cotton_Seed_Oil,ABSENT,,mandatory,/quality-control/material-types/201/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1609,,,SF0000001,Soyabean Oil,Soyabean Oil,,,,Presence_Of_Tea_Seed_Oil,ABSENT,,mandatory,/quality-control/material-types/201/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1610,,,SF0000001,Soyabean Oil,Soyabean Oil,,,,Presence_Of_Mineral_Oil,ABSENT,,mandatory,/quality-control/material-types/201/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
qc_spec_bulk_oil,JIVO_OIL,1611,,,SF0000001,Soyabean Oil,Soyabean Oil,,,,Presence_Of_Sesame_Oil,ABSENT,,mandatory,/quality-control/material-types/201/parameters/,VERIFIED,"spec is per INCOMING OIL, not per finished product - no oil->product restriction exists in QC"
grpo_lag,JIVO_OIL,,,,,PM_PACKAGING_ONLY,,,,,qc_to_grpo_post_median,0.72,days,,computed: /grpo/history/?status=POSTED joined to inspections on entry_no,VERIFIED,every app-posted GRPO is packaging; ZERO bulk-oil GRPOs have ever gone through the factory app
grpo_lag,JIVO_OIL,,,,,PM_PACKAGING_ONLY,,,,,qc_to_grpo_post_mean,0.74,days,,computed: /grpo/history/?status=POSTED joined to inspections on entry_no,VERIFIED,every app-posted GRPO is packaging; ZERO bulk-oil GRPOs have ever gone through the factory app
grpo_lag,JIVO_OIL,,,,,PM_PACKAGING_ONLY,,,,,qc_to_grpo_post_p90,1.79,days,,computed: /grpo/history/?status=POSTED joined to inspections on entry_no,VERIFIED,every app-posted GRPO is packaging; ZERO bulk-oil GRPOs have ever gone through the factory app
grpo_lag,JIVO_OIL,,,,,PM_PACKAGING_ONLY,,,,,qc_to_grpo_post_max,4.32,days,,computed: /grpo/history/?status=POSTED joined to inspections on entry_no,VERIFIED,every app-posted GRPO is packaging; ZERO bulk-oil GRPOs have ever gone through the factory app
grpo_lag,JIVO_OIL,,,,,PM_PACKAGING_ONLY,,,,,n,258,count,,computed: /grpo/history/?status=POSTED joined to inspections on entry_no,VERIFIED,every app-posted GRPO is packaging; ZERO bulk-oil GRPOs have ever gone through the factory app
grpo_lag,JIVO_OIL,,,,,RM_BULK_OIL,,,,,grpos_posted_via_app,0,count,,set intersection of RM entry_nos (113) with posted entry_nos (246) = 0,VERIFIED,"bulk-oil GRPOs are keyed by hand in the SAP client, not pushed from the factory app"
grpo_lag,JIVO_OIL,,,,,RM_BULK_OIL,,,,,sap_grpo_docdate_to_createdate_avg,1.65,days,,"HANA OPDN/PDN1 DAYS_BETWEEN(DocDate,CreateDate), ItemCode LIKE RM%, DocDate>=2026-04-01, n=225 GRPOs",VERIFIED,"oil appears in SAP ~1.65d AFTER arrival, backdated to the arrival date; max 37d"
grpo_lag,JIVO_OIL,,,,,PM_PACKAGING,,,,,sap_grpo_docdate_to_createdate_avg,1.77,days,,"HANA OPDN/PDN1, ItemCode LIKE PM%, n=682 GRPOs",VERIFIED,
grpo_backlog,JIVO_OIL,,,,,ALL,,,,,entries_cleared_qc_not_posted_from_app,456,count,,/grpo/pending/ all 19 pages,VERIFIED,"median age 57.3d, p90 162d, max 192d; 174 older than 90d"
grpo_backlog,JIVO_OIL,,,,,RM_BULK_OIL,,,,,entries_in_pending_queue,109,count,,intersection of RM entry_nos with /grpo/pending/,VERIFIED,
