code,name,kind,open_qty_aug01,uom,vendor,ordered_on,due_on,at_gate_qty,lead_median_d,lead_p90_d,orders_sampled,typical_order_qty,row_type,credibility,po_num,po_age_days_at_aug01,lead_median_full_d,lead_source,min_order_qty_seen,canonical_code,warehouse,note
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,UNITY EARTHTECH,2025-12-30,2026-01-15,0,7.0,46,342,2.0,OPEN_PO,STALE_DEAD,1225226656,214,7.0,ITEM,0.75,CG0000003,BH-FA,
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,UNITY EARTHTECH,2025-12-30,2026-01-15,0,7.0,46,342,2.0,OPEN_PO,STALE_DEAD,1225226656,214,7.0,ITEM,0.75,CG0000003,BH-FG,
CG0000015,REFRESHMENT,CONSUMABLE,1.0,NULL,ISHWAR KIRYANA STORE,2026-01-08,2026-01-15,0,7.0,19,1142,5.0,OPEN_PO,STALE_DEAD,126226528,205,7.0,ITEM,0.1,CG0000015,BH-FA,
CF0000036,TIN SHED-NEW LAND WIP II,CONSUMABLE,1.0,NULL,WILLUS INFRASTRUCTURE PRIVATE LIMITED,2026-02-17,2026-02-28,0,6,18,7,4500.0,OPEN_PO,STALE_DEAD,226226559,165,6,ITEM,1.0,CF0000036,BH-FA,
CF0000036,TIN SHED-NEW LAND WIP II,CONSUMABLE,1.0,NULL,WILLUS INFRASTRUCTURE PRIVATE LIMITED,2026-02-17,2026-02-28,0,6,18,7,4500.0,OPEN_PO,STALE_DEAD,226226559,165,6,ITEM,1.0,CF0000036,BH-FA,
CF0000036,PEB SHED CANOLA NEW LAND 2 ACRE,CONSUMABLE,1.0,NULL,WILLUS INFRASTRUCTURE PRIVATE LIMITED,2026-02-18,2026-02-28,0,6,18,7,4500.0,OPEN_PO,STALE_DEAD,226226562,164,6,ITEM,1.0,CF0000036,BH-FA,
CF0000036,PEB SHED CANOLA NEW LAND 2 ACRE,CONSUMABLE,1.0,NULL,WILLUS INFRASTRUCTURE PRIVATE LIMITED,2026-02-18,2026-02-28,0,6,18,7,4500.0,OPEN_PO,STALE_DEAD,226226562,164,6,ITEM,1.0,CF0000036,BH-FA,
CG0000015,REFRESHMENT,CONSUMABLE,1.0,NULL,ARSHDEEP SINGH SO GT DL 15000 IMPREST JWPL0007,2026-03-01,2026-05-01,0,7.0,19,1142,5.0,OPEN_PO,STALE_DEAD,326226645,153,7.0,ITEM,0.1,CG0000015,DL-FA,
CG0000015,REFRESHMENT,CONSUMABLE,1.0,NULL,ARSHDEEP SINGH SO GT DL 15000 IMPREST JWPL0007,2026-03-01,2026-05-01,0,7.0,19,1142,5.0,OPEN_PO,STALE_DEAD,326226645,153,7.0,ITEM,0.1,CG0000015,DL-FA,
CG0000015,REFRESHMENT,CONSUMABLE,1.0,NULL,ARSHDEEP SINGH SO GT DL 15000 IMPREST JWPL0007,2026-03-01,2026-05-01,0,7.0,19,1142,5.0,OPEN_PO,STALE_DEAD,326226645,153,7.0,ITEM,0.1,CG0000015,DL-FA,
CG0000015,REFRESHMENT,CONSUMABLE,1.0,NULL,ARSHDEEP SINGH SO GT DL 15000 IMPREST JWPL0007,2026-03-01,2026-05-01,0,7.0,19,1142,5.0,OPEN_PO,STALE_DEAD,326226645,153,7.0,ITEM,0.1,CG0000015,DL-FA,
CG0000015,REFRESHMENT,CONSUMABLE,1.0,NULL,ARSHDEEP SINGH SO GT DL 15000 IMPREST JWPL0007,2026-03-01,2026-05-01,0,7.0,19,1142,5.0,OPEN_PO,STALE_DEAD,326226645,153,7.0,ITEM,0.1,CG0000015,DL-FA,
CG0000015,REFRESHMENT,CONSUMABLE,1.0,NULL,ARSHDEEP SINGH SO GT DL 15000 IMPREST JWPL0007,2026-03-01,2026-05-01,0,7.0,19,1142,5.0,OPEN_PO,STALE_DEAD,326226645,153,7.0,ITEM,0.1,CG0000015,DL-FA,
CG0000015,REFRESHMENT,CONSUMABLE,1.0,NULL,ARSHDEEP SINGH SO GT DL 15000 IMPREST JWPL0007,2026-03-01,2026-05-01,0,7.0,19,1142,5.0,OPEN_PO,STALE_DEAD,326226645,153,7.0,ITEM,0.1,CG0000015,DL-FA,
CG0000015,REFRESHMENT,CONSUMABLE,1.0,NULL,ARSHDEEP SINGH SO GT DL 15000 IMPREST JWPL0007,2026-03-01,2026-05-01,0,7.0,19,1142,5.0,OPEN_PO,STALE_DEAD,326226645,153,7.0,ITEM,0.1,CG0000015,DL-FA,
CG0000006,PRINTING AND STATIONARY,CONSUMABLE,1.0,NULL,ARSHDEEP SINGH SO GT DL 15000 IMPREST JWPL0007,2026-03-01,2026-05-01,0,5.0,13,40,2.0,OPEN_PO,STALE_DEAD,326226645,153,5.0,ITEM,1.0,CG0000006,DL-FA,
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,SUREVIC INDIA,2026-03-05,2026-03-15,0,7.0,46,342,2.0,OPEN_PO,STALE_DEAD,326226505,149,7.0,ITEM,0.75,CG0000003,BH-FA,
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,SUREVIC INDIA,2026-03-05,2026-03-15,0,7.0,46,342,2.0,OPEN_PO,STALE_DEAD,326226505,149,7.0,ITEM,0.75,CG0000003,BH-FA,
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,SUREVIC INDIA,2026-03-05,2026-03-15,0,7.0,46,342,2.0,OPEN_PO,STALE_DEAD,326226505,149,7.0,ITEM,0.75,CG0000003,BH-FA,
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,SUREVIC INDIA,2026-03-05,2026-03-15,0,7.0,46,342,2.0,OPEN_PO,STALE_DEAD,326226505,149,7.0,ITEM,0.75,CG0000003,BH-FA,
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,DOMINO PRINTECH INDIA LLP,2026-03-16,2026-03-20,0,7.0,46,342,2.0,OPEN_PO,STALE_DEAD,326226539,138,7.0,ITEM,0.75,CG0000003,BH-FA,
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,DOMINO PRINTECH INDIA LLP,2026-03-16,2026-03-20,0,7.0,46,342,2.0,OPEN_PO,STALE_DEAD,326226539,138,7.0,ITEM,0.75,CG0000003,BH-FA,
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,VIDEOJET TECHNOLOGIES (I) PVT. LTD.,2026-03-16,2026-03-20,0,7.0,46,342,2.0,OPEN_PO,STALE_DEAD,326226540,138,7.0,ITEM,0.75,CG0000003,BH-FA,
CG0000048,OIL TESTING CHEMICALS - DIRECT  EXPENSE,CONSUMABLE,1.0,NULL,LABHUB GLOBAL LLP,2026-03-21,2026-03-30,0,7.0,9,18,5.0,OPEN_PO,STALE_DEAD,326226571,133,7.0,ITEM,1.0,CG0000048,BH-FA,
CF0000023,MAYAPURI BASEMENT OFFICE REMODELLING PCS,CONSUMABLE,1.0,PCS,VINAY SANITARY EMPORIUM,2026-04-01,2026-04-01,0,1.0,40,188,1.0,OPEN_PO,STALE_DEAD,220426121,122,1.0,ITEM,0.5,CF0000023,DL-FA,
CF0000039,COMPLETE BOTTLE CHANGE PART 4000 ML HDPE,CONSUMABLE,1.0,PCS,CLEARPACK AUTOMATION PVT LTD,2026-04-13,2026-04-30,0,6,21,0,1.0,OPEN_PO,STALE_DEAD,220426048,110,,CLASS_FALLBACK,1.0,CF0000039,BH-FA,
CF0000040,COMPLETE BOTTLE CHANGE PART 1000 ML HDPE,CONSUMABLE,1.0,PCS,CLEARPACK AUTOMATION PVT LTD,2026-04-13,2026-04-30,0,6,21,0,1.0,OPEN_PO,STALE_DEAD,220426048,110,,CLASS_FALLBACK,1.0,CF0000040,BH-FA,
CF0000040,COMPLETE BOTTLE CHANGE PART 1000 ML HDPE,CONSUMABLE,1.0,PCS,CLEARPACK AUTOMATION PVT LTD,2026-04-13,2026-04-30,0,6,21,0,1.0,OPEN_PO,STALE_DEAD,220426048,110,,CLASS_FALLBACK,1.0,CF0000040,BH-FA,
CF0000039,COMPLETE BOTTLE CHANGE PART 4000 ML HDPE,CONSUMABLE,1.0,PCS,CLEARPACK AUTOMATION PVT LTD,2026-04-13,2026-04-30,0,6,21,0,1.0,OPEN_PO,STALE_DEAD,220426048,110,,CLASS_FALLBACK,1.0,CF0000039,BH-FA,
CF0000023,MAYAPURI BASEMENT OFFICE REMODELLING PCS,CONSUMABLE,1.0,PCS,GAGANDEEP SINGH IMPREST JWPL0018,2026-05-01,2026-05-01,0,1.0,40,188,1.0,OPEN_PO,STALE_DEAD,220526068,92,1.0,ITEM,0.5,CF0000023,DL-FA,
CF0000023,MAYAPURI BASEMENT OFFICE REMODELLING PCS,CONSUMABLE,1.0,PCS,GAGANDEEP SINGH IMPREST JWPL0018,2026-05-01,2026-05-01,0,1.0,40,188,1.0,OPEN_PO,STALE_DEAD,220526068,92,1.0,ITEM,0.5,CF0000023,DL-FA,
CF0000023,MAYAPURI BASEMENT OFFICE REMODELLING PCS,CONSUMABLE,1.0,PCS,GAGANDEEP SINGH IMPREST JWPL0018,2026-05-01,2026-05-01,0,1.0,40,188,1.0,OPEN_PO,STALE_DEAD,220526068,92,1.0,ITEM,0.5,CF0000023,DL-FA,
CF0000023,MAYAPURI BASEMENT OFFICE REMODELLING PCS,CONSUMABLE,1.0,PCS,CHOPRA ELECTRICAL,2026-05-21,2026-05-21,0,1.0,40,188,1.0,OPEN_PO,LIVE,220526155,72,1.0,ITEM,0.5,CF0000023,DL-FA,
CF0000023,MAYAPURI BASEMENT OFFICE REMODELLING PCS,CONSUMABLE,1.0,PCS,CHOPRA ELECTRICAL,2026-05-21,2026-05-21,0,1.0,40,188,1.0,OPEN_PO,LIVE,220526155,72,1.0,ITEM,0.5,CF0000023,DL-FA,
FA0000387,SEMI-AUTOMATIC VOLUMETRIC PLC BASED FILLING MACHINE (100ML TO 1000ML),FIXED_ASSET,1.0,PCS,GTECH PACKAGING INDIA PRIVATE LIMITED,2026-06-10,2026-06-30,0,5.0,32,0,1.0,OPEN_PO,LIVE,220626063,52,,CLASS_FALLBACK,1.0,FA0000387,BH-FA,
FA0000388,SEMI-AUTOMATIC VOLUMETRIC PISTON FILLING MACHINE (10ML TO 50ML),FIXED_ASSET,1.0,PCS,GTECH PACKAGING INDIA PRIVATE LIMITED,2026-06-10,2026-06-30,0,5.0,32,0,1.0,OPEN_PO,LIVE,220626063,52,,CLASS_FALLBACK,1.0,FA0000388,BH-FA,
CG0000007,REPAIR AND MAINTENACE BUILDING AND OFFICE,CONSUMABLE,1.0,NULL,HARYANA SANITARY STORE,2026-06-19,2026-06-30,0,6,16,599,2.0,OPEN_PO,LIVE,220626114,43,6,ITEM,0.02,CG0000007,BH-FA,
CG0000007,REPAIR AND MAINTENACE BUILDING AND OFFICE,CONSUMABLE,1.0,NULL,MOHIT GLASS HOUSE AND ALUMINUM DECORATION,2026-06-22,2026-06-30,0,6,16,599,2.0,OPEN_PO,LIVE,220626119,40,6,ITEM,0.02,CG0000007,BH-FA,
CG0000068,BUILDING ITEM/HARDWARE ITEM FOR PEB SHED NEW LAND 2 ACRE,CONSUMABLE,1.0,PCS,SHREE RAM RMC,2026-07-01,2026-07-29,0,8.0,22,44,50.0,OPEN_PO,LIVE,220726128,31,8.0,ITEM,1.0,CG0000068,BH-FA,
CG0000068,BUILDING ITEM/HARDWARE ITEM FOR PEB SHED NEW LAND 2 ACRE,CONSUMABLE,1.0,PCS,J S BUILDERS,2026-07-01,2026-08-05,0,8.0,22,44,50.0,OPEN_PO,LIVE,220726150,31,8.0,ITEM,1.0,CG0000068,BH-FA,
CG0000068,BUILDING ITEM/HARDWARE ITEM FOR PEB SHED NEW LAND 2 ACRE,CONSUMABLE,1.0,PCS,J S BUILDERS,2026-07-01,2026-08-05,0,8.0,22,44,50.0,OPEN_PO,LIVE,220726150,31,8.0,ITEM,1.0,CG0000068,BH-FA,
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,SIDEL INDIA PVT LTD,2026-07-03,2026-07-15,0,7.0,46,342,2.0,OPEN_PO,LIVE,220726004,29,7.0,ITEM,0.75,CG0000003,BH-FA,
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,SIDEL INDIA PVT LTD,2026-07-03,2026-07-15,0,7.0,46,342,2.0,OPEN_PO,LIVE,220726004,29,7.0,ITEM,0.75,CG0000003,BH-FA,
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,PROMPT SERVICE & SALES CO AFAPB7542R,2026-07-08,2026-07-15,0,7.0,46,342,2.0,OPEN_PO,LIVE,220726027,24,7.0,ITEM,0.75,CG0000003,BH-FA,
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,HINDUSTAN BOTTLING AND ENGINEERS ASLPR2171A,2026-07-13,2026-07-25,0,7.0,46,342,2.0,OPEN_PO,LIVE,220726056,19,7.0,ITEM,0.75,CG0000003,BH-FA,
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,HINDUSTAN BOTTLING AND ENGINEERS ASLPR2171A,2026-07-13,2026-07-25,0,7.0,46,342,2.0,OPEN_PO,LIVE,220726056,19,7.0,ITEM,0.75,CG0000003,BH-FA,
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,HINDUSTAN BOTTLING AND ENGINEERS ASLPR2171A,2026-07-13,2026-07-25,0,7.0,46,342,2.0,OPEN_PO,LIVE,220726056,19,7.0,ITEM,0.75,CG0000003,BH-FA,
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,SAMARPAN FABRICATORS PVT LTD,2026-07-18,2026-07-30,0,7.0,46,342,2.0,OPEN_PO,LIVE,220726083,14,7.0,ITEM,0.75,CG0000003,BH-FA,
CG0000070,GC MACHINE CHEMICAL,CONSUMABLE,1.0,PCS,CHEMBIO LIFESCIENCES PRIVATE LIMITED,2026-07-21,2026-07-30,0,6,21,0,1.0,OPEN_PO,LIVE,220726087,11,,CLASS_FALLBACK,1.0,CG0000070,BH-FA,
CG0000070,GC MACHINE CHEMICAL,CONSUMABLE,1.0,PCS,CHEMBIO LIFESCIENCES PRIVATE LIMITED,2026-07-21,2026-07-30,0,6,21,0,1.0,OPEN_PO,LIVE,220726087,11,,CLASS_FALLBACK,1.0,CG0000070,BH-FA,
CG0000070,GC MACHINE CHEMICAL,CONSUMABLE,1.0,PCS,CHEMBIO LIFESCIENCES PRIVATE LIMITED,2026-07-21,2026-07-30,0,6,21,0,1.0,OPEN_PO,LIVE,220726087,11,,CLASS_FALLBACK,1.0,CG0000070,BH-FA,
CG0000070,GC MACHINE CHEMICAL,CONSUMABLE,1.0,PCS,CHEMBIO LIFESCIENCES PRIVATE LIMITED,2026-07-21,2026-07-30,0,6,21,0,1.0,OPEN_PO,LIVE,220726087,11,,CLASS_FALLBACK,1.0,CG0000070,BH-FA,
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,HITECH PACKAGING SOLUTION,2026-07-21,2026-07-30,0,7.0,46,342,2.0,OPEN_PO,LIVE,220726089,11,7.0,ITEM,0.75,CG0000003,BH-FA,
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,HITECH PACKAGING SOLUTION,2026-07-21,2026-07-30,0,7.0,46,342,2.0,OPEN_PO,LIVE,220726089,11,7.0,ITEM,0.75,CG0000003,BH-FA,
CG0000070,GC MACHINE CHEMICAL,CONSUMABLE,1.0,PCS,VERTEX SCIENTIFIC INCORPORATION,2026-07-22,2026-07-30,0,6,21,0,1.0,OPEN_PO,LIVE,220726104,10,,CLASS_FALLBACK,1.0,CG0000070,BH-FA,
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,BANSAL WELD PRIVATE LIMITED,2026-07-25,2026-07-30,0,7.0,46,342,2.0,OPEN_PO,LIVE,220726131,7,7.0,ITEM,0.75,CG0000003,BH-FA,
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,BANSAL WELD PRIVATE LIMITED,2026-07-25,2026-07-30,0,7.0,46,342,2.0,OPEN_PO,LIVE,220726131,7,7.0,ITEM,0.75,CG0000003,BH-FA,
CG0000007,REPAIR AND MAINTENACE BUILDING AND OFFICE,CONSUMABLE,1.0,NULL,RAM BHAJ SURESH KUMAR,2026-07-25,2026-08-03,0,6,16,599,2.0,OPEN_PO,LIVE,220726143,7,6,ITEM,0.02,CG0000007,BH-FA,
CG0000003,REPAIR AND MAINTENANCE  PLANT AND MACHINERY,CONSUMABLE,1.0,NULL,PAL SVAM POWER SOLUTIONS PVT LTD,2026-07-27,2026-07-30,0,7.0,46,342,2.0,OPEN_PO,LIVE,220726115,5,7.0,ITEM,0.75,CG0000003,BH-FA,
CG0000034,INSTALLATION PARTS 50 KL TANK (FA0000024) (1213006),CONSUMABLE,0.85,PCS,INDUSTRIAL AIDERS,2026-04-01,2026-04-20,0,6.0,12,28,24.0,OPEN_PO,STALE_DEAD,220426076,122,6.0,ITEM,1.0,CG0000034,BH-FA,
CG0000015,REFRESHMENT,CONSUMABLE,0.25,NULL,VISHAL TYAGI IMPREST (3L),2024-12-05,2024-12-14,0,7.0,19,1142,5.0,OPEN_PO,STALE_DEAD,1224226583,604,7.0,ITEM,0.1,CG0000015,BH-FA,
PM0000425,LABEL 1 LTR GROUNDNUT FRONT,LABEL,0,PCS,,,,0,7.0,10,12,51100.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,7.0,ITEM,40000.0,PM0000425,,
PM0000426,LABEL 1 LTR GROUNDNUT BACK,LABEL,0,PCS,,,,0,7.0,10,12,51100.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,7.0,ITEM,40000.0,PM0000426,,
PM0000230,LABEL 1 LTR SUNFLOWER FRONT,LABEL,0,PCS,,,,0,9.5,14,12,71300.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,9.5,ITEM,35000.0,PM0000230,,
PM0000231,LABEL 1 LTR SUNFLOWER BACK,LABEL,0,PCS,,,,0,9.5,14,12,71300.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,9.5,ITEM,35000.0,PM0000231,,
PM0000729,CAPS INNER PET BOTTLE 250 MLS,CAPS,0,PCS,,,,0,4,4,7,10000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,4,ITEM,5000.0,PM0000729,,
PM0000866,LABEL 200 ML CP GROUNDNUT OIL FRONT,LABEL,0,PCS,,,,0,8,11,3,100000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,8,ITEM,35600.0,PM0000866,,
PM0000865,LABEL 200 ML CP GROUNDNUT OIL BACK,LABEL,0,PCS,,,,0,8,11,3,100000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,8,ITEM,35600.0,PM0000865,,
PM0000517,PET BOTTLE 1 LTR 75 GMS,PET BOTTLES,0,PCS,,,,0,3,27,3,25000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,4,ITEM,988.0,PM0000517,,
RM0000021,LOOSE OIL GOLD,BLENDED,0,LTR,,,,0,,,0,,PLAN_COMPONENT_NO_OPEN_PO,NO_PURCHASE_HISTORY,,,,NONE,,RM0000021,,declared BLEND; made not bought
PM0000885,LABEL 869 GM CP MUSTARD OIL FRONT,LABEL,0,PCS,,,,0,4,6,3,55000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,4,ITEM,32500.0,PM0000885,,
PM0000886,LABEL 869 GM CP MUSTARD OIL BACK,LABEL,0,PCS,,,,0,4,6,3,55000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,4,ITEM,32500.0,PM0000886,,
PM0000386,LABEL 1 LTR POMACE FRONT SANO,LABEL,0,PCS,,,,0,9,11,7,50000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,9,ITEM,40400.0,PM0000386,,
PM0000385,LABEL 1 LTR POMACE BACK SANO,LABEL,0,PCS,,,,0,9,11,7,50000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,9,ITEM,40400.0,PM0000385,,
PM0000048,LABEL 5 LTR KACHCHI GHANI FRONT,LABEL,0,PCS,,,,0,14.5,16,6,36500.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,14.5,ITEM,21000.0,PM0000048,,
PM0000047,LABEL 5 LTR KACHCHI GHANI BACK,LABEL,0,PCS,,,,0,14.5,16,6,36500.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,14.5,ITEM,21000.0,PM0000047,,
PM0000307,LABEL 1 LTR PRESSED YELLOW MUSTARD OIL BACK,LABEL,0,PCS,,,,0,12,30,3,50000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,12,ITEM,42800.0,PM0000307,,
PM0000308,LABEL 1 LTR PRESSED YELLOW MUSTARD OIL FRONT,LABEL,0,PCS,,,,0,12,30,3,50000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,12,ITEM,42800.0,PM0000308,,
PM0000286,LABEL 1 LTR SOYABEAN FRONT,LABEL,0,PCS,,,,0,24.0,44,2,41600.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,24.0,ITEM,41600.0,PM0000286,,
PM0000287,LABEL 1 LTR SOYABEAN BACK,LABEL,0,PCS,,,,0,24.0,44,2,41800.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,24.0,ITEM,41800.0,PM0000287,,
RM0000040,SO OLIVE OIL,BLENDED,0,LTR,,,,0,,,0,,PLAN_COMPONENT_NO_OPEN_PO,NO_PURCHASE_HISTORY,,,,NONE,,RM0000040,,declared BLEND; made not bought
RM0000054,SEASAME OIL,SESAME,0,LTR,,,,0,5.0,5,2,5500.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,5.0,ITEM,5494.5,RM0000054,,
PM0000690,LABEL 1 LTR PRESSED SESAME OIL FRONT,LABEL,0,PCS,,,,0,11,21,5,7600.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,11,ITEM,4500.0,PM0000690,,
PM0000691,LABEL 1 LTR PRESSED SESAME OIL BACK,LABEL,0,PCS,,,,0,11,21,5,7600.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,11,ITEM,4500.0,PM0000691,,
PM0000900,LABEL 200 ML CP KACHI GHANI FRONT,LABEL,0,PCS,,,,0,6,6,1,111000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,6,ITEM,111000.0,PM0000900,,
PM0000901,LABEL 200 ML CP KACHI GHANI BACK,LABEL,0,PCS,,,,0,6,6,1,111000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,6,ITEM,111000.0,PM0000901,,
RM0000015,LOOSE OIL COLD PRESS/REFINED,CANOLA,0,LTR,,,,0,,,0,,PLAN_COMPONENT_NO_OPEN_PO,NO_PURCHASE_HISTORY,,,,NONE,,RM0000015,,declared MAKE; made not bought
PM0000233,LABEL 5 LTR SUNFLOWER FRONT,LABEL,0,PCS,,,,0,10.0,17,4,42000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,10.0,ITEM,33000.0,PM0000233,,
PM0000232,LABEL 5 LTR SUNFLOWER BACK,LABEL,0,PCS,,,,0,10.0,17,4,42000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,10.0,ITEM,33000.0,PM0000232,,
PM0000159,LABEL 1 LTR EXTRA VIRGIN BACK,LABEL,0,PCS,,,,0,14,17,7,28300.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,14,ITEM,21500.0,PM0000159,,
PM0000158,LABEL 1 LTR EXTRA VIRGIN FRONT,LABEL,0,PCS,,,,0,14,17,7,28300.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,14,ITEM,21500.0,PM0000158,,
PM0000224,TIKKI 1+1 COMBO PACK 650,TIKKI,0,PCS,,,,0,7,9,3,50000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,7,ITEM,50000.0,PM0000224,,
PM0000039,LABEL 2 LTR PAKKI GHANI FRONT,LABEL,0,PCS,,,,0,21,21,1,10000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,21,ITEM,10000.0,PM0000039,,
PM0000038,LABEL 2 LTR PAKKI GHANI BACK,LABEL,0,PCS,,,,0,21,21,1,10000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,21,ITEM,10000.0,PM0000038,,
PM0000091,LABEL 2 LTR EXTRA LIGHT HANDLE BOTTLE FRONT,LABEL,0,PCS,,,,0,8.5,9,4,25250.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,9.0,ITEM,3150.0,PM0000091,,
PM0000090,LABEL 2 LTR EXTRA LIGHT HANDLE BOTTLE BACK,LABEL,0,PCS,,,,0,8.5,9,4,25250.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,9.0,ITEM,3150.0,PM0000090,,
RM0000036,COCUNUT RAW MATERIAL GIRI,COCONUT,0,KGS,,,,0,10.5,21,2,1127.5,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,10.5,ITEM,790.0,RM0000036,,
PM0000881,LABEL 2 LTR GROUNDNUT HANDLE BOTTLE FRONT,GROUNDNUT,0,PCS,,,,0,9.5,15,2,3100.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,9.5,ITEM,2700.0,PM0000881,,
PM0000880,LABEL 2 LTR GROUNDNUT HANDLE BOTTLE BACK,GROUNDNUT,0,PCS,,,,0,9.5,15,2,3100.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,9.5,ITEM,2700.0,PM0000880,,
PM0000126,LABEL 500 MLS COLD PRESS FRONT,LABEL,0,PCS,,,,0,9,9,1,29000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,9,ITEM,29000.0,PM0000126,,
PM0000127,LABEL 500 MLS COLD PRESS BACK,LABEL,0,PCS,,,,0,9,9,1,29000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,9,ITEM,29000.0,PM0000127,,
PM0000908,LABEL 500 ML CP GROUNDNUT FRONT,LABEL,0,PCS,,,,0,9,9,1,28000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,9,ITEM,28000.0,PM0000908,,
PM0000909,LABEL 500 ML CP GROUNDNUT BACK,LABEL,0,PCS,,,,0,9,9,1,28000.0,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,9,ITEM,28000.0,PM0000909,,
PM0000588,CARTON PET BOTTLE 100 ML 10 PCS,CARTON,0,PCS,,,,0,3.0,4,2,981.5,PLAN_COMPONENT_NO_OPEN_PO,HAS_HISTORY,,,3.0,ITEM,813.0,PM0000588,,
